OBJECTID,Cell_ID,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
184,x-99.6628646850586y28.8952236175537,184,90163,81146700.000000000000000,11,95,84,53.965240730676662,9.508135177029052,4865668.000000000000000,13,52,24,52
185,x-99.6628646850586y28.9756526947021,185,90161,81144900.000000000000000,11,95,84,59.357992923769700,14.962676198564061,5351776.000000000000000,15,52,42,52
186,x-99.6628646850586y29.0561447143555,186,90160,81144000.000000000000000,11,95,84,55.940749778172140,10.812740955106316,5043618.000000000000000,13,52,23,52
187,x-99.6628646850586y29.136697769165,187,90161,81144900.000000000000000,11,95,84,60.140958951209505,14.525933174239061,5422369.000000000000000,14,52,95,52
188,x-99.6628646850586y29.2173118591309,188,90165,81148500.000000000000000,11,95,84,56.623168635279768,13.708704123406124,5105428.000000000000000,15,52,95,52
189,x-99.6628646850586y29.2979888916016,189,90162,81145800.000000000000000,11,95,84,63.736862536323507,17.858457782222484,5746643.000000000000000,14,52,95,52
190,x-99.6628646850586y29.3787288665771,190,90158,81142200.000000000000000,11,90,79,60.830841411743826,15.174348219221713,5484387.000000000000000,12,52,11,52
191,x-99.6628646850586y29.4595317840576,191,90164,81147600.000000000000000,11,95,84,49.188778226343111,7.661179227765555,4435057.000000000000000,14,52,24,52
192,x-99.6628646850586y29.540397644043,192,90157,81141300.000000000000000,11,95,84,45.938706922368759,6.197180096170380,4141696.000000000000000,13,42,24,42
193,x-99.6628646850586y29.6213264465332,193,90163,81146700.000000000000000,11,71,60,45.855007042800260,5.910839955677043,4134425.000000000000000,9,42,31,42
194,x-99.6628646850586y29.7023181915283,194,90163,81146700.000000000000000,11,90,79,44.512970952608057,5.518781164098097,4013423.000000000000000,10,42,23,42
195,x-99.6628646850586y29.783374786377,195,90159,81143100.000000000000000,11,95,84,44.669073525660224,5.247000250791062,4027319.000000000000000,11,42,95,42
196,x-99.6628646850586y29.8644962310791,196,90164,81147600.000000000000000,11,90,79,47.596257929994231,6.096119802751657,4291469.000000000000000,12,52,24,52
197,x-99.6628646850586y29.9456825256348,197,90158,81142200.000000000000000,21,52,31,50.898101111382239,3.981359847485289,4588871.000000000000000,8,52,24,52
198,x-99.6628646850586y30.0269336700439,198,90165,81148500.000000000000000,11,52,41,50.832274164032604,4.173626614997837,4583292.000000000000000,9,52,11,52
199,x-99.6628646850586y30.1082496643066,199,90152,81136800.000000000000000,11,52,41,51.220460999201350,4.170788927022039,4617627.000000000000000,8,52,11,52
200,x-99.6628646850586y30.1896305084229,200,90162,81145800.000000000000000,11,52,41,50.091147046427544,4.399761324106844,4516318.000000000000000,7,52,11,52
201,x-99.6628646850586y30.2710781097412,201,90167,81150300.000000000000000,21,71,50,49.833985826300086,4.320835961715372,4493381.000000000000000,6,52,22,52
202,x-99.6628646850586y30.4341716766357,202,90157,81141300.000000000000000,11,90,79,48.684394999833621,6.925701902551840,4389239.000000000000000,13,52,43,52
203,x-99.6628646850586y30.5158195495605,203,90164,81147600.000000000000000,11,95,84,49.708364757552907,7.563186686745682,4481905.000000000000000,14,52,24,52
204,x-99.6628646850586y30.6793174743652,204,90163,81146700.000000000000000,11,90,79,50.615707108237302,3.887116552797394,4563664.000000000000000,10,52,24,52
205,x-99.6628646850586y30.7611675262451,205,90160,81144000.000000000000000,11,52,41,51.504669476486249,3.498098155724144,4643661.000000000000000,7,52,11,52
206,x-99.6628646850586y30.8430862426758,206,90164,81147600.000000000000000,11,95,84,52.310101592653389,5.921292501424053,4716488.000000000000000,13,52,23,52
207,x-99.6628646850586y30.9250736236572,207,90155,81139500.000000000000000,11,95,84,53.032976540402643,7.940044146311175,4781188.000000000000000,13,52,31,52
208,x-99.6628646850586y31.0892543792725,208,90162,81145800.000000000000000,21,82,61,52.731694061799871,6.668069336574847,4754395.000000000000000,10,52,24,52
209,x-99.6628646850586y31.1714496612549,209,90160,81144000.000000000000000,11,82,71,53.537622005323868,8.985847584500140,4826952.000000000000000,10,52,81,52
210,x-99.6628646850586y31.2537136077881,210,90162,81145800.000000000000000,11,82,71,55.662418757347886,12.149085377136750,5018635.000000000000000,11,52,43,52
211,x-99.6628646850586y31.4184551239014,211,90163,81146700.000000000000000,11,95,84,60.449386111819706,14.217027967426311,5450298.000000000000000,13,52,31,52
212,x-99.6628646850586y31.5009326934814,212,90160,81144000.000000000000000,11,95,84,48.718833185448091,20.111131578504327,4392490.000000000000000,15,52,81,52
213,x-99.6628646850586y31.5834808349609,213,90162,81145800.000000000000000,11,95,84,52.236141611765490,17.964963877488049,4709715.000000000000000,14,52,24,52
214,x-99.6628646850586y31.6661014556885,214,90163,81146700.000000000000000,11,82,71,53.468717766711400,6.222487234786179,4820900.000000000000000,7,52,11,52
215,x-99.6628646850586y31.8315582275391,215,90156,81140400.000000000000000,11,95,84,53.980478282088825,10.057497884464050,4866664.000000000000000,13,52,95,52
216,x-99.6628646850586y31.9973068237305,216,90161,81144900.000000000000000,11,95,84,55.890762081165917,12.963322375793501,5039167.000000000000000,13,52,24,52
217,x-99.6628646850586y32.1633491516113,217,90157,81141300.000000000000000,11,82,71,56.302516720831441,12.299415923225247,5076066.000000000000000,10,52,23,52
218,x-99.5695037841797y32.0802917480469,218,90165,81148500.000000000000000,11,95,84,55.650318859868023,11.066832110106446,5017711.000000000000000,13,52,24,52
219,x-99.6628646850586y30.3525924682617,219,90161,81144900.000000000000000,11,95,84,49.887645434278681,5.957340917453894,4497920.000000000000000,13,52,95,52
220,x-99.6628646850586y30.5975341796875,220,90160,81144000.000000000000000,11,82,71,50.727007542147291,6.086958432730484,4573547.000000000000000,9,52,11,52
221,x-99.6628646850586y31.0071296691895,221,90165,81148500.000000000000000,21,82,61,51.982931292630177,1.478782943374679,4687041.000000000000000,6,52,22,52
222,x-99.6628646850586y31.3360500335693,222,90159,81143100.000000000000000,11,90,79,55.899788152042504,11.236140944235869,5039869.000000000000000,13,52,90,52
223,x-99.6628646850586y31.7487945556641,223,90160,81144000.000000000000000,11,95,84,56.451741348713398,12.222070830240549,5089689.000000000000000,13,52,24,52
224,x-99.6628646850586y31.9143962860107,224,90169,81152100.000000000000000,11,82,71,52.046368485843253,7.558701749249757,4692969.000000000000000,11,52,23,52
225,x-99.6628646850586y32.2464828491211,225,90164,81147600.000000000000000,11,90,79,48.538940153498068,7.680984230946999,4376465.000000000000000,13,52,24,52
226,x-99.6628646850586y32.3296890258789,226,90158,81142200.000000000000000,11,95,84,56.986956232392025,17.269141196230059,5137830.000000000000000,15,52,90,52
227,x-99.6628646850586y32.412971496582,227,90165,81148500.000000000000000,11,95,84,50.926357233959962,19.797241232209451,4591775.000000000000000,15,52,95,52
228,x-99.6628646850586y32.4963302612305,228,90157,81141300.000000000000000,11,95,84,62.423294918863760,20.562048518581332,5627897.000000000000000,14,82,95,52
229,x-99.6628646850586y32.5797653198242,229,90162,81145800.000000000000000,11,95,84,53.087464785608127,24.315656037914454,4786472.000000000000000,15,52,31,52
230,x-99.6628646850586y32.663272857666,230,90164,81147600.000000000000000,11,95,84,60.061809591411205,14.162370566546542,5415413.000000000000000,14,52,24,52
231,x-99.6628646850586y32.7468605041504,231,90164,81147600.000000000000000,11,95,84,64.798123419546599,14.904835965520460,5842458.000000000000000,14,52,24,71
232,x-99.6628646850586y32.8305244445801,232,90159,81143100.000000000000000,11,95,84,69.273472420945225,16.954762193745896,6245627.000000000000000,14,82,31,82
233,x-99.6628646850586y32.9142646789551,233,90158,81142200.000000000000000,11,95,84,72.671876039841166,15.729873327290207,6551951.000000000000000,13,82,23,82
234,x-99.6628646850586y32.9980850219727,234,90160,81144000.000000000000000,11,95,84,62.206810115350486,19.120823110583746,5608566.000000000000000,13,52,23,71
235,x-99.6628646850586y33.0819816589355,235,90164,81147600.000000000000000,11,95,84,70.479903287343063,18.122771822567834,6354750.000000000000000,14,82,24,82
236,x-99.6628646850586y33.165958404541,236,90161,81144900.000000000000000,11,95,84,69.935592994753833,15.055054370145864,6305463.000000000000000,13,82,23,71
237,x-99.6628646850586y33.2500114440918,237,90165,81148500.000000000000000,11,95,84,72.390572838684633,15.608923812993037,6527096.000000000000000,13,82,95,82
238,x-99.6628646850586y33.3341484069824,238,90160,81144000.000000000000000,11,95,84,75.047814995563442,16.006823519183662,6766311.000000000000000,15,82,24,82
239,x-99.6628646850586y33.4183616638184,239,90160,81144000.000000000000000,11,95,84,76.512200532386871,16.986434569944507,6898340.000000000000000,15,82,41,82
240,x-99.6628646850586y33.5026550292969,240,90161,81144900.000000000000000,11,95,84,76.687115271569752,14.851113715684372,6914187.000000000000000,14,82,95,82
241,x-99.6628646850586y33.587028503418,241,90161,81144900.000000000000000,11,95,84,59.805836226306276,14.723698288089405,5392154.000000000000000,14,52,24,52
242,x-99.6628646850586y33.6714859008789,242,90162,81145800.000000000000000,11,95,84,55.458840753310710,11.029944540221589,5000280.000000000000000,13,52,23,52
243,x-99.6628646850586y33.7560234069824,243,90158,81142200.000000000000000,11,95,84,68.052463453049086,16.499937600292309,6135474.000000000000000,12,82,81,82
244,x-99.6628646850586y33.8406410217285,244,90161,81144900.000000000000000,11,95,84,52.325584232650478,6.062165682471282,4717727.000000000000000,12,52,22,52
245,x-99.6628646850586y33.9253425598145,245,90165,81148500.000000000000000,11,95,84,66.462163810791324,16.806612423999276,5992561.000000000000000,13,82,23,82
246,x-99.6628646850586y34.0101280212402,246,90157,81141300.000000000000000,11,95,84,70.527269097241472,16.678740256787844,6358527.000000000000000,14,82,24,82
247,x-99.6628646850586y34.0949935913086,247,90161,81144900.000000000000000,11,95,84,57.756823903905236,14.166629696885552,5207413.000000000000000,15,52,23,52
248,x-99.6628646850586y34.1799468994141,248,90164,81147600.000000000000000,11,95,84,56.268765804533963,12.407102116779358,5073417.000000000000000,13,52,23,52
249,x-99.6628646850586y34.2649803161621,249,90160,81144000.000000000000000,11,95,84,63.934472049689440,18.371262080156828,5764332.000000000000000,14,52,24,52
250,x-99.6628646850586y34.3501014709473,250,90165,81148500.000000000000000,11,95,84,57.576398824377527,14.340313656262072,5191376.000000000000000,12,52,42,52
251,x-99.5695037841797y27.2990436553955,251,2721,2448900.000000000000000,11,95,84,67.181550900404261,20.940214453311604,182801.000000000000000,11,81,42,81
252,x-99.5695037841797y27.5370044708252,252,1203,1082700.000000000000000,11,95,84,43.339152119700749,31.696314938190881,52137.000000000000000,12,22,31,23
253,x-99.5695037841797y27.6164379119873,253,47713,42941700.000000000000000,11,95,84,47.477396097499636,18.086236132842004,2265289.000000000000000,15,52,82,52
254,x-99.5695037841797y27.6959266662598,254,90154,81138600.000000000000000,11,95,84,51.968975308915859,6.902701999559660,4685211.000000000000000,13,52,42,52
255,x-99.5695037841797y27.7754726409912,255,90164,81147600.000000000000000,11,95,84,52.841677387870988,7.540664308581727,4764417.000000000000000,11,52,23,52
256,x-99.5695037841797y27.855073928833,256,90159,81143100.000000000000000,11,95,84,53.250646080812785,7.855658817529124,4801025.000000000000000,12,52,41,52
257,x-99.5695037841797y27.9347343444824,257,90160,81144000.000000000000000,11,95,84,56.692424578527060,9.760645694310730,5111389.000000000000000,14,52,43,52
258,x-99.5695037841797y28.0144519805908,258,90166,81149400.000000000000000,11,95,84,55.174855266952065,8.957190062692186,4974896.000000000000000,15,52,81,52
259,x-99.5695037841797y28.0942268371582,259,90160,81144000.000000000000000,11,95,84,53.302750665483586,7.634104320620474,4805776.000000000000000,13,52,41,52
260,x-99.5695037841797y28.1740608215332,260,90157,81141300.000000000000000,11,95,84,53.742826402830616,7.703147287461485,4845292.000000000000000,13,52,43,52
261,x-99.5695037841797y28.2539520263672,261,90163,81146700.000000000000000,11,95,84,52.974047003759857,8.763636139748318,4776299.000000000000000,12,52,43,52
262,x-99.5695037841797y28.3339023590088,262,90159,81143100.000000000000000,11,95,84,53.787608558213819,11.391490543992257,4849437.000000000000000,12,52,43,52
263,x-99.5695037841797y28.413911819458,263,90164,81147600.000000000000000,11,95,84,52.755578723215471,9.319096744132732,4756654.000000000000000,13,52,24,52
264,x-99.5695037841797y28.4939804077148,264,90164,81147600.000000000000000,11,95,84,58.082804667051150,16.109439426766080,5236978.000000000000000,14,52,24,52
265,x-99.5695037841797y28.5741100311279,265,90156,81140400.000000000000000,11,95,84,54.837825546829940,11.272348457038698,4943959.000000000000000,12,52,24,52
266,x-99.5695037841797y28.654296875,266,90163,81146700.000000000000000,11,95,84,56.193349821989067,9.412835381633613,5066561.000000000000000,14,52,41,52
267,x-99.5695037841797y28.7345447540283,267,90156,81140400.000000000000000,11,95,84,54.929799458716005,9.182992512696760,4952251.000000000000000,12,52,24,52
268,x-99.5695037841797y28.8148536682129,268,90168,81151200.000000000000000,11,95,84,52.438736580605095,5.722920074469774,4728296.000000000000000,15,52,31,52
269,x-99.5695037841797y28.8952236175537,269,90159,81143100.000000000000000,11,95,84,66.235328697079609,16.274502000910985,5971711.000000000000000,15,52,24,52
270,x-99.5695037841797y28.9756526947021,270,90160,81144000.000000000000000,11,95,84,56.649012866015973,13.196206371583889,5107475.000000000000000,15,52,24,52
271,x-99.5695037841797y29.0561447143555,271,90166,81149400.000000000000000,11,82,71,52.257547190737085,3.607671917656457,4711854.000000000000000,9,52,41,52
272,x-99.5695037841797y29.136697769165,272,90158,81142200.000000000000000,11,95,84,53.564309323631846,8.130558194754023,4829251.000000000000000,12,52,22,52
273,x-99.5695037841797y29.2173118591309,273,90158,81142200.000000000000000,11,95,84,56.323032897801639,11.462461768348930,5077972.000000000000000,13,52,23,52
274,x-99.5695037841797y29.2979888916016,274,90160,81144000.000000000000000,11,90,79,67.007142857142853,16.620314151730668,6041364.000000000000000,12,82,90,82
275,x-99.5695037841797y29.3787288665771,275,90161,81144900.000000000000000,11,82,71,65.998136666629691,16.539422177438805,5950458.000000000000000,12,82,24,52
276,x-99.5695037841797y29.4595317840576,276,90166,81149400.000000000000000,11,82,71,53.056506887296763,11.478898557692228,4783893.000000000000000,9,52,11,52
277,x-99.5695037841797y29.540397644043,277,90162,81145800.000000000000000,11,90,79,48.484195115458839,6.968587503718560,4371432.000000000000000,11,52,24,52
278,x-99.5695037841797y29.6213264465332,278,90161,81144900.000000000000000,11,95,84,50.157163296769113,10.425636819179081,4522220.000000000000000,13,52,95,52
279,x-99.5695037841797y29.7023181915283,279,90160,81144000.000000000000000,11,95,84,49.602040816326529,9.800979402833534,4472120.000000000000000,13,52,23,52
280,x-99.5695037841797y29.783374786377,280,90160,81144000.000000000000000,11,95,84,44.436546140195212,5.997146042321174,4006399.000000000000000,13,42,95,42
281,x-99.5695037841797y29.8644962310791,281,90160,81144000.000000000000000,21,90,69,47.495973824312337,5.824791867002821,4282237.000000000000000,7,52,22,52
282,x-99.5695037841797y29.9456825256348,282,90166,81149400.000000000000000,11,71,60,49.912605638489012,4.836846709422107,4500420.000000000000000,8,52,11,52
283,x-99.5695037841797y30.0269336700439,283,90156,81140400.000000000000000,11,90,79,51.671857668929412,6.957774372678463,4658528.000000000000000,9,52,43,52
284,x-99.5695037841797y30.1082496643066,284,90163,81146700.000000000000000,11,71,60,50.175049632332552,5.174915021459841,4523933.000000000000000,9,52,11,52
285,x-99.5695037841797y30.1896305084229,285,90159,81143100.000000000000000,21,52,31,51.362736942512669,2.807979455450981,4630813.000000000000000,5,52,22,52
286,x-99.5695037841797y30.2710781097412,286,90163,81146700.000000000000000,11,71,60,49.742643878309288,4.932408402225373,4484946.000000000000000,10,52,71,52
287,x-99.5695037841797y30.3525924682617,287,90160,81144000.000000000000000,21,71,50,49.692779503105591,5.751743784286345,4480301.000000000000000,9,52,24,52
288,x-99.5695037841797y30.4341716766357,288,90161,81144900.000000000000000,11,71,60,50.557158860261090,4.273166701476386,4558284.000000000000000,9,52,11,52
