"","Cell_ID","Pixel_Count"
"14452","x-97.8890075683594y27.4576282501221",2
"14453","x-97.8890075683594y27.5370044708252",2
"14454","x-97.8890075683594y27.6164379119873",2
"14455","x-97.8890075683594y27.6959266662598",1
"14456","x-97.8890075683594y27.7754726409912",1
"14457","x-97.8890075683594y27.855073928833",1
"14458","x-97.8890075683594y27.9347343444824",1
"14459","x-97.8890075683594y28.0144519805908",1
"14460","x-97.8890075683594y28.0942268371582",1
"14461","x-97.8890075683594y28.1740608215332",1
"14462","x-97.8890075683594y28.2539520263672",1
"14463","x-97.8890075683594y28.3339023590088",1
"14464","x-97.8890075683594y28.413911819458",1
"14465","x-97.8890075683594y28.4939804077148",1
"14466","x-97.8890075683594y28.5741100311279",1
"14467","x-97.8890075683594y28.654296875",1
"14468","x-97.8890075683594y28.7345447540283",1
"14469","x-97.8890075683594y29.0561447143555",1
"14470","x-97.8890075683594y29.136697769165",1
"14471","x-97.8890075683594y29.2173118591309",1
"14472","x-97.8890075683594y29.2979888916016",1
"14473","x-97.8890075683594y29.3787288665771",1
"14474","x-97.8890075683594y29.4595317840576",1
"14475","x-97.8890075683594y29.540397644043",1
"14476","x-97.8890075683594y29.6213264465332",1
"14477","x-97.8890075683594y29.7023181915283",1
"14478","x-97.8890075683594y29.783374786377",1
"14479","x-97.8890075683594y29.8644962310791",1
"14480","x-97.8890075683594y29.9456825256348",1
"14481","x-97.8890075683594y30.0269336700439",1
"14482","x-97.8890075683594y30.1082496643066",1
"14483","x-97.8890075683594y30.1896305084229",1
"14484","x-97.8890075683594y30.2710781097412",1
"14485","x-97.8890075683594y30.3525924682617",1
"14486","x-97.8890075683594y30.4341716766357",1
"14487","x-97.8890075683594y30.5158195495605",2
"14488","x-97.8890075683594y30.5975341796875",2
"14489","x-97.8890075683594y30.6793174743652",2
"14490","x-97.8890075683594y30.7611675262451",2
"14491","x-97.8890075683594y30.8430862426758",2
"14492","x-97.8890075683594y30.9250736236572",2
"14493","x-97.8890075683594y31.0071296691895",2
"14494","x-97.8890075683594y31.0892543792725",2
"14495","x-97.8890075683594y31.1714496612549",1
"14496","x-97.8890075683594y31.2537136077881",1
"14497","x-97.8890075683594y31.3360500335693",1
"14498","x-97.8890075683594y31.4184551239014",2
"14499","x-97.8890075683594y31.5009326934814",2
"14500","x-97.8890075683594y31.5834808349609",1
"14501","x-97.8890075683594y31.6661014556885",1
"14502","x-97.8890075683594y31.7487945556641",2
"14503","x-97.8890075683594y31.8315582275391",3
"14504","x-97.8890075683594y31.9143962860107",3
"14505","x-97.8890075683594y31.9973068237305",3
"14506","x-97.8890075683594y32.0802917480469",2
"14507","x-97.8890075683594y32.1633491516113",2
"14508","x-97.8890075683594y32.2464828491211",2
"14509","x-97.8890075683594y32.3296890258789",2
"14510","x-97.8890075683594y32.412971496582",2
"14511","x-97.8890075683594y32.4963302612305",1
"14512","x-97.8890075683594y32.5797653198242",2
"14513","x-97.8890075683594y32.663272857666",2
"14514","x-97.8890075683594y32.7468605041504",1
"14515","x-97.8890075683594y32.8305244445801",1
"14516","x-97.8890075683594y32.9142646789551",1
"14517","x-97.8890075683594y32.9980850219727",1
"14518","x-97.8890075683594y33.0819816589355",1
"14519","x-97.8890075683594y33.165958404541",1
"14520","x-97.8890075683594y33.2500114440918",1
"14521","x-97.8890075683594y33.3341484069824",1
"14522","x-97.8890075683594y33.4183616638184",1
"14523","x-97.8890075683594y33.5026550292969",1
"14524","x-97.8890075683594y33.587028503418",1
"14525","x-97.8890075683594y33.6714859008789",1
"14526","x-97.8890075683594y33.7560234069824",1
"14527","x-97.8890075683594y33.8406410217285",1
"14528","x-97.9823684692383y26.0381565093994",1
"14529","x-97.9823684692383y26.1165657043457",2
"14530","x-97.9823684692383y26.1950283050537",2
"14531","x-97.9823684692383y26.2735404968262",2
"14532","x-97.9823684692383y26.3521060943604",2
"14533","x-97.9823684692383y26.4307250976562",2
"14534","x-97.9823684692383y26.5093955993652",1
"14535","x-97.9823684692383y26.5881175994873",1
"14536","x-97.9823684692383y26.6668949127197",1
"14537","x-97.9823684692383y26.7457237243652",1
"14538","x-97.9823684692383y26.8246059417725",1
"14539","x-97.9823684692383y26.90354347229",1
"14540","x-97.9823684692383y26.9825344085693",1
"14541","x-97.9823684692383y27.0615787506104",1
"14542","x-97.9823684692383y27.1406784057617",1
"14543","x-97.9823684692383y27.2198333740234",1
"14544","x-97.9823684692383y27.2990436553955",1
"14545","x-97.9823684692383y27.3783073425293",1
"14546","x-97.9823684692383y27.4576282501221",1
"14547","x-97.9823684692383y27.5370044708252",2
"14548","x-97.9823684692383y27.6164379119873",2
"14549","x-97.9823684692383y27.6959266662598",1
"14550","x-97.9823684692383y27.7754726409912",1
"14551","x-97.9823684692383y27.855073928833",1
"14552","x-97.9823684692383y27.9347343444824",1
"14553","x-97.9823684692383y28.0144519805908",1
"14554","x-97.9823684692383y28.0942268371582",1
"14555","x-97.9823684692383y28.1740608215332",1
"14556","x-97.9823684692383y28.2539520263672",1
"14557","x-97.9823684692383y28.3339023590088",1
"14558","x-97.9823684692383y28.413911819458",1
"14559","x-97.9823684692383y28.4939804077148",1
"14560","x-97.9823684692383y28.5741100311279",1
"14561","x-97.9823684692383y28.654296875",1
"14562","x-97.9823684692383y29.0561447143555",1
"14563","x-97.9823684692383y29.136697769165",1
"14564","x-97.9823684692383y29.2173118591309",1
"14565","x-97.9823684692383y29.2979888916016",1
"14566","x-97.9823684692383y29.3787288665771",1
"14567","x-97.9823684692383y29.4595317840576",1
"14568","x-97.9823684692383y29.540397644043",1
"14569","x-97.9823684692383y29.6213264465332",1
"14570","x-97.9823684692383y29.7023181915283",1
"14571","x-97.9823684692383y29.783374786377",1
"14572","x-97.9823684692383y29.8644962310791",1
"14573","x-97.9823684692383y29.9456825256348",1
"14574","x-97.9823684692383y30.0269336700439",1
"14575","x-97.9823684692383y30.1082496643066",1
"14576","x-97.9823684692383y30.1896305084229",1
"14577","x-97.9823684692383y30.2710781097412",1
"14578","x-97.9823684692383y30.3525924682617",1
"14579","x-97.9823684692383y30.4341716766357",1
"14580","x-97.9823684692383y30.5158195495605",2
"14581","x-97.9823684692383y30.5975341796875",2
"14582","x-97.9823684692383y30.6793174743652",2
"14583","x-97.9823684692383y30.7611675262451",2
"14584","x-97.9823684692383y30.8430862426758",2
"14585","x-97.9823684692383y30.9250736236572",2
"14586","x-97.9823684692383y31.0071296691895",1
"14587","x-97.9823684692383y31.0892543792725",1
"14588","x-97.9823684692383y31.1714496612549",1
"14589","x-97.9823684692383y31.2537136077881",1
"14590","x-97.9823684692383y31.3360500335693",1
"14591","x-97.9823684692383y31.4184551239014",2
"14592","x-97.9823684692383y31.5009326934814",1
"14593","x-97.9823684692383y31.5834808349609",1
"14594","x-97.9823684692383y31.6661014556885",1
"14595","x-97.9823684692383y31.7487945556641",2
"14596","x-97.9823684692383y31.8315582275391",3
"14597","x-97.9823684692383y31.9143962860107",2
"14598","x-97.9823684692383y31.9973068237305",1
"14599","x-97.9823684692383y32.0802917480469",1
"14600","x-97.9823684692383y32.1633491516113",1
"14601","x-97.9823684692383y32.2464828491211",1
"14602","x-97.9823684692383y32.3296890258789",1
"14603","x-97.9823684692383y32.412971496582",1
"14604","x-97.9823684692383y32.4963302612305",1
"14605","x-97.9823684692383y32.5797653198242",1
"14606","x-97.9823684692383y32.663272857666",1
"14607","x-97.9823684692383y32.7468605041504",1
"14608","x-97.9823684692383y32.8305244445801",1
"14609","x-97.9823684692383y32.9142646789551",1
"14610","x-97.9823684692383y32.9980850219727",1
"14611","x-97.9823684692383y33.0819816589355",1
"14612","x-97.9823684692383y33.165958404541",1
"14613","x-97.9823684692383y33.2500114440918",1
"14614","x-97.9823684692383y33.3341484069824",1
"14615","x-97.9823684692383y33.4183616638184",1
"14616","x-97.9823684692383y33.5026550292969",1
"14617","x-97.9823684692383y33.587028503418",1
"14618","x-97.9823684692383y33.6714859008789",1
"14619","x-97.9823684692383y33.7560234069824",1
"14620","x-97.9823684692383y33.8406410217285",1
"14621","x-97.9823684692383y33.9253425598145",1
"14622","x-97.9823684692383y34.0101280212402",1
"14623","x-98.0757293701172y26.0381565093994",1
"14624","x-98.0757293701172y26.1165657043457",2
"14625","x-98.0757293701172y26.1950283050537",2
"14626","x-98.0757293701172y26.2735404968262",2
"14627","x-98.0757293701172y26.3521060943604",1
"14628","x-98.0757293701172y26.4307250976562",1
"14629","x-98.0757293701172y26.5093955993652",1
"14630","x-98.0757293701172y26.5881175994873",1
"14631","x-98.0757293701172y26.6668949127197",1
"14632","x-98.0757293701172y26.7457237243652",1
"14633","x-98.0757293701172y26.8246059417725",1
"14634","x-98.0757293701172y26.90354347229",1
"14635","x-98.0757293701172y26.9825344085693",1
"14636","x-98.0757293701172y27.0615787506104",1
"14637","x-98.0757293701172y27.1406784057617",1
"14638","x-98.0757293701172y27.2198333740234",1
"14639","x-98.0757293701172y27.2990436553955",1
"14640","x-98.0757293701172y27.3783073425293",1
"14641","x-98.0757293701172y27.4576282501221",1
"14642","x-98.0757293701172y27.5370044708252",1
"14643","x-98.0757293701172y27.6164379119873",1
"14644","x-98.0757293701172y27.6959266662598",1
"14645","x-98.0757293701172y27.7754726409912",1
"14646","x-98.0757293701172y27.855073928833",1
"14647","x-98.0757293701172y27.9347343444824",1
"14648","x-98.0757293701172y28.0144519805908",1
"14649","x-98.0757293701172y28.0942268371582",1
"14650","x-98.0757293701172y28.1740608215332",1
"14651","x-98.0757293701172y28.2539520263672",1
"14652","x-98.0757293701172y28.3339023590088",1
"14653","x-98.0757293701172y28.413911819458",1
"14654","x-98.0757293701172y28.5741100311279",1
"14655","x-98.0757293701172y28.654296875",1
"14656","x-98.0757293701172y28.7345447540283",1
"14657","x-98.0757293701172y28.8148536682129",1
"14658","x-98.0757293701172y29.0561447143555",1
"14659","x-98.0757293701172y29.136697769165",1
"14660","x-98.0757293701172y29.2173118591309",1
"14661","x-98.0757293701172y29.2979888916016",1
"14662","x-98.0757293701172y29.3787288665771",1
"14663","x-98.0757293701172y29.4595317840576",1
"14664","x-98.0757293701172y29.540397644043",2
"14665","x-98.0757293701172y29.6213264465332",1
"14666","x-98.0757293701172y29.7023181915283",1
"14667","x-98.0757293701172y29.783374786377",1
"14668","x-98.0757293701172y29.8644962310791",1
"14669","x-98.0757293701172y29.9456825256348",1
"14670","x-98.0757293701172y30.0269336700439",1
"14671","x-98.0757293701172y30.1082496643066",1
"14672","x-98.0757293701172y30.1896305084229",1
"14673","x-98.0757293701172y30.2710781097412",1
"14674","x-98.0757293701172y30.3525924682617",1
"14675","x-98.0757293701172y30.4341716766357",1
"14676","x-98.0757293701172y30.5158195495605",1
"14677","x-98.0757293701172y30.5975341796875",1
"14678","x-98.0757293701172y30.6793174743652",1
"14679","x-98.0757293701172y30.7611675262451",1
"14680","x-98.0757293701172y31.0071296691895",1
"14681","x-98.0757293701172y31.0892543792725",1
"14682","x-98.0757293701172y31.1714496612549",1
"14683","x-98.0757293701172y31.2537136077881",1
"14684","x-98.0757293701172y31.3360500335693",1
"14685","x-98.0757293701172y31.4184551239014",1
"14686","x-98.0757293701172y31.5009326934814",1
"14687","x-98.0757293701172y31.5834808349609",1
"14688","x-98.0757293701172y31.6661014556885",1
"14689","x-98.0757293701172y31.7487945556641",1
"14690","x-98.0757293701172y31.8315582275391",2
"14691","x-98.0757293701172y31.9143962860107",2
"14692","x-98.0757293701172y31.9973068237305",1
"14693","x-98.0757293701172y32.0802917480469",1
"14694","x-98.0757293701172y32.1633491516113",1
"14695","x-98.0757293701172y32.2464828491211",1
"14696","x-98.0757293701172y32.3296890258789",1
"14697","x-98.0757293701172y32.412971496582",1
"14698","x-98.0757293701172y32.4963302612305",1
"14699","x-98.0757293701172y32.5797653198242",1
"14700","x-98.0757293701172y32.663272857666",1
"14701","x-98.0757293701172y32.7468605041504",1
"14702","x-98.0757293701172y32.8305244445801",1
"14703","x-98.0757293701172y32.9142646789551",1
"14704","x-98.0757293701172y32.9980850219727",1
"14705","x-98.0757293701172y33.0819816589355",1
"14706","x-98.0757293701172y33.165958404541",1
"14707","x-98.0757293701172y33.2500114440918",1
"14708","x-98.0757293701172y33.3341484069824",1
"14709","x-98.0757293701172y33.4183616638184",1
"14710","x-98.0757293701172y33.5026550292969",1
"14711","x-98.0757293701172y33.587028503418",1
"14712","x-98.0757293701172y33.6714859008789",1
"14713","x-98.0757293701172y33.7560234069824",1
"14714","x-98.0757293701172y33.8406410217285",1
"14715","x-98.0757293701172y33.9253425598145",1
"14716","x-98.0757293701172y34.0101280212402",1
"14717","x-98.0757293701172y34.0949935913086",1
"14718","x-98.0757293701172y34.1799468994141",1
"14719","x-98.1690902709961y26.0381565093994",1
"14720","x-98.1690902709961y26.1165657043457",1
"14721","x-98.1690902709961y26.1950283050537",1
"14722","x-98.1690902709961y26.2735404968262",1
"14723","x-98.1690902709961y26.3521060943604",1
"14724","x-98.1690902709961y26.4307250976562",1
"14725","x-98.1690902709961y26.5093955993652",1
"14726","x-98.1690902709961y26.5881175994873",1
"14727","x-98.1690902709961y26.6668949127197",1
"14728","x-98.1690902709961y26.7457237243652",1
"14729","x-98.1690902709961y26.8246059417725",1
"14730","x-98.1690902709961y26.90354347229",1
"14731","x-98.1690902709961y26.9825344085693",1
"14732","x-98.1690902709961y27.0615787506104",1
"14733","x-98.1690902709961y27.1406784057617",1
"14734","x-98.1690902709961y27.2198333740234",1
"14735","x-98.1690902709961y27.2990436553955",1
"14736","x-98.1690902709961y27.3783073425293",1
"14737","x-98.1690902709961y27.4576282501221",1
"14738","x-98.1690902709961y27.5370044708252",1
"14739","x-98.1690902709961y27.6164379119873",1
"14740","x-98.1690902709961y27.6959266662598",1
"14741","x-98.1690902709961y27.7754726409912",1
"14742","x-98.1690902709961y27.855073928833",1
"14743","x-98.1690902709961y27.9347343444824",1
"14744","x-98.1690902709961y28.0144519805908",1
"14745","x-98.1690902709961y28.0942268371582",1
"14746","x-98.1690902709961y28.1740608215332",1
"14747","x-98.1690902709961y28.2539520263672",1
"14748","x-98.1690902709961y28.3339023590088",1
"14749","x-98.1690902709961y28.413911819458",1
"14750","x-98.1690902709961y28.5741100311279",1
"14751","x-98.1690902709961y28.654296875",1
"14752","x-98.1690902709961y28.7345447540283",1
"14753","x-98.1690902709961y28.8148536682129",1
"14754","x-98.1690902709961y28.8952236175537",2
"14755","x-98.1690902709961y28.9756526947021",2
"14756","x-98.1690902709961y29.0561447143555",1
"14757","x-98.1690902709961y29.136697769165",1
"14758","x-98.1690902709961y29.2173118591309",1
"14759","x-98.1690902709961y29.2979888916016",1
"14760","x-98.1690902709961y29.3787288665771",1
"14761","x-98.1690902709961y29.4595317840576",1
"14762","x-98.1690902709961y29.540397644043",1
"14763","x-98.1690902709961y29.6213264465332",1
"14764","x-98.1690902709961y29.7023181915283",1
"14765","x-98.1690902709961y29.783374786377",2
"14766","x-98.1690902709961y29.8644962310791",2
"14767","x-98.1690902709961y29.9456825256348",1
"14768","x-98.1690902709961y30.0269336700439",1
"14769","x-98.1690902709961y30.1082496643066",1
"14770","x-98.1690902709961y30.1896305084229",1
"14771","x-98.1690902709961y30.2710781097412",1
"14772","x-98.1690902709961y30.3525924682617",1
"14773","x-98.1690902709961y30.4341716766357",2
"14774","x-98.1690902709961y30.5158195495605",1
"14775","x-98.1690902709961y30.5975341796875",1
"14776","x-98.1690902709961y30.6793174743652",1
"14777","x-98.1690902709961y31.1714496612549",1
"14778","x-98.1690902709961y31.2537136077881",1
"14779","x-98.1690902709961y31.3360500335693",1
"14780","x-98.1690902709961y31.4184551239014",1
"14781","x-98.1690902709961y31.5009326934814",1
"14782","x-98.1690902709961y31.5834808349609",1
"14783","x-98.1690902709961y31.6661014556885",1
"14784","x-98.1690902709961y31.7487945556641",1
"14785","x-98.1690902709961y31.8315582275391",2
"14786","x-98.1690902709961y31.9143962860107",1
"14787","x-98.1690902709961y31.9973068237305",1
"14788","x-98.1690902709961y32.0802917480469",1
"14789","x-98.1690902709961y32.1633491516113",1
"14790","x-98.1690902709961y32.2464828491211",1
"14791","x-98.1690902709961y32.3296890258789",1
"14792","x-98.1690902709961y32.412971496582",1
"14793","x-98.1690902709961y32.4963302612305",1
"14794","x-98.1690902709961y32.5797653198242",1
"14795","x-98.1690902709961y32.663272857666",1
"14796","x-98.1690902709961y32.7468605041504",1
"14797","x-98.1690902709961y32.8305244445801",1
"14798","x-98.1690902709961y32.9142646789551",1
"14799","x-98.1690902709961y32.9980850219727",1
"14800","x-98.1690902709961y33.0819816589355",1
"14801","x-98.1690902709961y33.165958404541",1
"14802","x-98.1690902709961y33.2500114440918",1
"14803","x-98.1690902709961y33.3341484069824",1
"14804","x-98.1690902709961y33.4183616638184",1
"14805","x-98.1690902709961y33.5026550292969",1
"14806","x-98.1690902709961y33.587028503418",1
